#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
DFNFGKOD_20095	1	108	0	0	0	0	0	0
DFNFGKOD_20319	1	90	0	0	0	0	0	0
DFNFGKOD_20324	1	120	0	0	0	0	0	0
DFNFGKOD_20353	1	75	0	0	0	0	0	0
DFNFGKOD_20354	1	74	0	0	0	0	0	0
DFNFGKOD_20377	1	207	0	0	0	0	0	0
DFNFGKOD_20406	1	102	0	0	0	0	0	0
DFNFGKOD_20422	1	105	0	0	0	0	0	0
DFNFGKOD_20423	1	108	0	0	0	0	0	0
DFNFGKOD_20432	1	255	0	0	0	0	0	0
DFNFGKOD_20433	1	159	0	0	0	0	0	0
DFNFGKOD_20450	1	168	0	0	0	0	0	0
DFNFGKOD_20505	1	123	0	0	0	0	0	0
DFNFGKOD_20523	1	105	0	0	0	0	0	0
DFNFGKOD_20560	1	75	0	0	0	0	0	0
DFNFGKOD_20640	1	210	0	0	0	0	0	0
DFNFGKOD_20642	1	77	0	0	0	0	0	0
DFNFGKOD_20657	1	207	0	0	0	0	0	0
DFNFGKOD_20659	1	192	0	0	0	0	0	0
DFNFGKOD_20676	1	75	0	0	0	0	0	0
DFNFGKOD_20720	1	150	0	0	0	0	0	0
DFNFGKOD_20753	1	156	0	0	0	0	0	0
DFNFGKOD_20802	1	201	0	0	0	0	0	0
DFNFGKOD_20846	1	105	0	0	0	0	0	0
DFNFGKOD_20863	1	198	0	0	0	0	0	0
DFNFGKOD_20869	1	86	0	0	0	0	0	0
DFNFGKOD_20896	1	201	0	0	0	0	0	0
DFNFGKOD_20922	1	141	0	0	0	0	0	0
DFNFGKOD_20937	1	76	0	0	0	0	0	0
DFNFGKOD_20941	1	90	0	0	0	0	0	0
DFNFGKOD_20946	1	153	0	0	0	0	0	0
DFNFGKOD_20982	1	73	0	0	0	0	0	0
DFNFGKOD_20983	1	71	0	0	0	0	0	0
DFNFGKOD_20997	1	74	0	0	0	0	0	0
DFNFGKOD_20998	1	96	0	0	0	0	0	0
DFNFGKOD_21004	1	240	0	0	0	0	0	0
DFNFGKOD_21055	1	89	0	0	0	0	0	0
DFNFGKOD_21077	1	114	0	0	0	0	0	0
DFNFGKOD_21125	1	102	0	0	0	0	0	0
DFNFGKOD_21149	1	93	0	0	0	0	0	0
DFNFGKOD_21216	1	83	0	0	0	0	0	0
DFNFGKOD_21218	1	74	0	0	0	0	0	0
DFNFGKOD_21219	1	83	0	0	0	0	0	0
DFNFGKOD_21349	1	84	0	0	0	0	0	0
DFNFGKOD_21399	1	102	0	0	0	0	0	0
DFNFGKOD_21400	1	75	0	0	0	0	0	0
DFNFGKOD_21454	1	74	0	0	0	0	0	0
DFNFGKOD_21455	1	74	0	0	0	0	0	0
DFNFGKOD_21581	1	117	0	0	0	0	0	0
DFNFGKOD_21593	1	87	0	0	0	0	0	0
DFNFGKOD_21597	1	70	0	0	0	0	0	0
DFNFGKOD_21599	1	73	0	0	0	0	0	0
DFNFGKOD_21600	1	73	0	0	0	0	0	0
DFNFGKOD_21601	1	72	0	0	0	0	0	0
DFNFGKOD_21602	1	74	0	0	0	0	0	0
DFNFGKOD_21604	1	120	0	0	0	0	0	0
DFNFGKOD_21638	1	76	0	0	0	0	0	0
DFNFGKOD_21676	1	90	0	0	0	0	0	0
DFNFGKOD_21683	1	77	0	0	0	0	0	0
DFNFGKOD_21684	1	75	0	0	0	0	0	0
DFNFGKOD_21685	1	75	0	0	0	0	0	0
DFNFGKOD_21707	1	126	0	0	0	0	0	0
DFNFGKOD_21708	1	77	0	0	0	0	0	0
DFNFGKOD_21711	1	88	0	0	0	0	0	0
DFNFGKOD_21748	1	123	0	0	0	0	0	0
DFNFGKOD_21749	1	144	0	0	0	0	0	0
DFNFGKOD_21764	1	88	0	0	0	0	0	0
DFNFGKOD_21811	1	132	0	0	0	0	0	0
DFNFGKOD_21944	1	84	0	0	0	0	0	0
DFNFGKOD_21945	1	76	0	0	0	0	0	0
DFNFGKOD_21985	1	123	0	0	0	0	0	0
DFNFGKOD_21989	1	99	0	0	0	0	0	0
DFNFGKOD_21993	1	123	0	0	0	0	0	0
DFNFGKOD_22025	1	153	0	0	0	0	0	0
DFNFGKOD_22059	1	156	0	0	0	0	0	0
DFNFGKOD_22068	1	132	0	0	0	0	0	0
DFNFGKOD_22083	1	105	0	0	0	0	0	0
DFNFGKOD_22092	1	207	0	0	0	0	0	0
DFNFGKOD_22134	1	201	0	0	0	0	0	0
DFNFGKOD_22135	1	144	0	0	0	0	0	0
DFNFGKOD_22158	1	195	0	0	0	0	0	0
DFNFGKOD_22161	1	183	0	0	0	0	0	0
DFNFGKOD_22203	1	153	0	0	0	0	0	0
DFNFGKOD_22205	1	123	0	0	0	0	0	0
DFNFGKOD_22237	1	150	0	0	0	0	0	0
DFNFGKOD_22241	1	73	0	0	0	0	0	0
DFNFGKOD_22248	1	76	0	0	0	0	0	0
DFNFGKOD_22250	1	75	0	0	0	0	0	0
DFNFGKOD_22310	1	105	0	0	0	0	0	0
DFNFGKOD_22315	1	126	0	0	0	0	0	0
DFNFGKOD_22327	1	102	0	0	0	0	0	0
DFNFGKOD_22334	1	74	0	0	0	0	0	0
DFNFGKOD_22413	1	225	0	0	0	0	0	0
DFNFGKOD_22425	1	141	0	0	0	0	0	0
DFNFGKOD_22428	1	141	0	0	0	0	0	0
DFNFGKOD_22458	1	189	0	0	0	0	0	0
DFNFGKOD_22478	1	156	0	0	0	0	0	0
DFNFGKOD_22511	1	177	0	0	0	0	0	0
DFNFGKOD_22552	1	75	0	0	0	0	0	0
DFNFGKOD_22553	1	76	0	0	0	0	0	0
DFNFGKOD_22608	1	186	0	0	0	0	0	0
DFNFGKOD_22612	1	147	0	0	0	0	0	0
DFNFGKOD_22620	1	159	0	0	0	0	0	0
DFNFGKOD_22634	1	150	0	0	0	0	0	0
DFNFGKOD_22679	1	126	0	0	0	0	0	0
DFNFGKOD_22680	1	144	0	0	0	0	0	0
DFNFGKOD_22689	1	105	0	0	0	0	0	0
DFNFGKOD_22705	1	177	0	0	0	0	0	0
DFNFGKOD_22708	1	138	0	0	0	0	0	0
DFNFGKOD_22730	1	105	0	0	0	0	0	0
DFNFGKOD_22787	1	96	0	0	0	0	0	0
DFNFGKOD_22803	1	141	0	0	0	0	0	0
DFNFGKOD_22809	1	186	0	0	0	0	0	0
DFNFGKOD_22823	1	126	0	0	0	0	0	0
DFNFGKOD_22832	1	138	0	0	0	0	0	0
DFNFGKOD_22847	1	156	0	0	0	0	0	0
DFNFGKOD_22978	1	129	0	0	0	0	0	0
DFNFGKOD_22998	1	156	0	0	0	0	0	0
DFNFGKOD_23015	1	174	0	0	0	0	0	0
DFNFGKOD_23027	1	141	0	0	0	0	0	0
DFNFGKOD_23028	1	240	0	0	0	0	0	0
DFNFGKOD_23048	1	123	0	0	0	0	0	0
DFNFGKOD_23096	1	77	0	0	0	0	0	0
DFNFGKOD_23131	1	76	0	0	0	0	0	0
DFNFGKOD_23153	1	126	0	0	0	0	0	0
DFNFGKOD_23162	1	150	0	0	0	0	0	0
DFNFGKOD_23163	1	162	0	0	0	0	0	0
DFNFGKOD_23196	1	144	0	0	0	0	0	0
DFNFGKOD_23204	1	144	0	0	0	0	0	0
DFNFGKOD_23283	1	153	0	0	0	0	0	0
DFNFGKOD_23302	1	123	0	0	0	0	0	0
DFNFGKOD_23333	1	144	0	0	0	0	0	0
DFNFGKOD_23335	1	141	0	0	0	0	0	0
DFNFGKOD_23339	1	71	0	0	0	0	0	0
DFNFGKOD_23340	1	76	0	0	0	0	0	0
DFNFGKOD_23349	1	165	0	0	0	0	0	0
DFNFGKOD_23366	1	74	0	0	0	0	0	0
DFNFGKOD_23367	1	76	0	0	0	0	0	0
DFNFGKOD_23368	1	91	0	0	0	0	0	0
DFNFGKOD_23409	1	117	0	0	0	0	0	0
DFNFGKOD_23476	1	76	0	0	0	0	0	0
DFNFGKOD_23478	1	165	0	0	0	0	0	0
DFNFGKOD_23511	1	126	0	0	0	0	0	0
DFNFGKOD_23526	1	201	0	0	0	0	0	0
DFNFGKOD_23536	1	171	0	0	0	0	0	0
DFNFGKOD_23555	1	102	0	0	0	0	0	0
DFNFGKOD_23575	1	74	0	0	0	0	0	0
DFNFGKOD_23578	1	108	0	0	0	0	0	0
DFNFGKOD_23644	1	117	0	0	0	0	0	0
DFNFGKOD_23649	1	201	0	0	0	0	0	0
DFNFGKOD_23672	1	168	0	0	0	0	0	0
DFNFGKOD_23684	1	159	0	0	0	0	0	0
DFNFGKOD_23688	1	204	0	0	0	0	0	0
DFNFGKOD_23713	1	111	0	0	0	0	0	0
DFNFGKOD_23724	1	180	0	0	0	0	0	0
DFNFGKOD_23749	1	120	0	0	0	0	0	0
DFNFGKOD_23847	1	180	0	0	0	0	0	0
DFNFGKOD_23851	1	189	0	0	0	0	0	0
DFNFGKOD_23861	1	89	0	0	0	0	0	0
DFNFGKOD_23863	1	129	0	0	0	0	0	0
DFNFGKOD_23896	1	129	0	0	0	0	0	0
DFNFGKOD_23899	1	156	0	0	0	0	0	0
DFNFGKOD_23900	1	159	0	0	0	0	0	0
DFNFGKOD_23907	1	105	0	0	0	0	0	0
DFNFGKOD_23951	1	76	0	0	0	0	0	0
DFNFGKOD_24021	1	73	0	0	0	0	0	0
DFNFGKOD_24022	1	88	0	0	0	0	0	0
DFNFGKOD_24064	1	90	0	0	0	0	0	0
DFNFGKOD_24117	1	111	0	0	0	0	0	0
DFNFGKOD_24131	1	90	0	0	0	0	0	0
DFNFGKOD_24170	1	102	0	0	0	0	0	0
DFNFGKOD_24183	1	114	0	0	0	0	0	0
DFNFGKOD_24219	1	75	0	0	0	0	0	0
DFNFGKOD_24258	1	129	0	0	0	0	0	0
DFNFGKOD_24262	1	102	0	0	0	0	0	0
DFNFGKOD_24318	1	77	0	0	0	0	0	0
DFNFGKOD_24319	1	85	0	0	0	0	0	0
DFNFGKOD_24320	1	109	0	0	0	0	0	0
DFNFGKOD_24336	1	73	0	0	0	0	0	0
DFNFGKOD_24337	1	74	0	0	0	0	0	0
DFNFGKOD_24338	1	84	0	0	0	0	0	0
DFNFGKOD_24339	1	86	0	0	0	0	0	0
DFNFGKOD_24386	1	129	0	0	0	0	0	0
DFNFGKOD_24418	1	76	0	0	0	0	0	0
DFNFGKOD_24419	1	83	0	0	0	0	0	0
DFNFGKOD_24438	1	117	0	0	0	0	0	0
DFNFGKOD_24452	1	168	0	0	0	0	0	0
DFNFGKOD_24463	1	255	0	0	0	0	0	0
DFNFGKOD_24466	1	90	0	0	0	0	0	0
DFNFGKOD_24561	1	91	0	0	0	0	0	0
DFNFGKOD_24562	1	91	0	0	0	0	0	0
DFNFGKOD_24579	1	198	0	0	0	0	0	0
DFNFGKOD_24611	1	87	0	0	0	0	0	0
DFNFGKOD_24627	1	120	0	0	0	0	0	0
DFNFGKOD_24639	1	126	0	0	0	0	0	0
DFNFGKOD_24646	1	216	0	0	0	0	0	0
DFNFGKOD_24669	1	189	0	0	0	0	0	0
DFNFGKOD_24672	1	89	0	0	0	0	0	0
DFNFGKOD_24673	1	76	0	0	0	0	0	0
DFNFGKOD_24676	1	111	0	0	0	0	0	0
DFNFGKOD_24681	1	129	0	0	0	0	0	0
DFNFGKOD_24696	1	135	0	0	0	0	0	0
DFNFGKOD_24746	1	111	0	0	0	0	0	0
DFNFGKOD_24760	1	105	0	0	0	0	0	0
DFNFGKOD_24776	1	183	0	0	0	0	0	0
DFNFGKOD_24777	1	216	0	0	0	0	0	0
DFNFGKOD_24782	1	162	0	0	0	0	0	0
DFNFGKOD_24783	1	228	0	0	0	0	0	0
DFNFGKOD_24806	1	73	0	0	0	0	0	0
DFNFGKOD_24807	1	71	0	0	0	0	0	0
DFNFGKOD_24820	1	114	0	0	0	0	0	0
DFNFGKOD_24822	1	138	0	0	0	0	0	0
DFNFGKOD_24829	1	77	0	0	0	0	0	0
DFNFGKOD_24843	1	73	0	0	0	0	0	0
DFNFGKOD_24879	1	159	0	0	0	0	0	0
DFNFGKOD_24880	1	105	0	0	0	0	0	0
DFNFGKOD_24888	1	135	0	0	0	0	0	0
DFNFGKOD_24903	1	123	0	0	0	0	0	0
DFNFGKOD_24911	1	129	0	0	0	0	0	0
DFNFGKOD_24922	1	111	0	0	0	0	0	0
DFNFGKOD_24939	1	102	0	0	0	0	0	0
DFNFGKOD_24940	1	96	0	0	0	0	0	0
DFNFGKOD_24956	1	123	0	0	0	0	0	0
DFNFGKOD_24983	1	126	0	0	0	0	0	0
DFNFGKOD_25007	1	75	0	0	0	0	0	0
DFNFGKOD_25025	1	204	0	0	0	0	0	0
DFNFGKOD_25046	1	120	0	0	0	0	0	0
DFNFGKOD_25051	1	177	0	0	0	0	0	0
DFNFGKOD_25055	1	102	0	0	0	0	0	0
DFNFGKOD_25075	1	144	0	0	0	0	0	0
DFNFGKOD_25124	1	117	0	0	0	0	0	0
DFNFGKOD_25237	1	120	0	0	0	0	0	0
DFNFGKOD_25248	1	150	0	0	0	0	0	0
DFNFGKOD_25278	1	165	0	0	0	0	0	0
DFNFGKOD_25296	1	171	0	0	0	0	0	0
DFNFGKOD_25338	1	74	0	0	0	0	0	0
DFNFGKOD_25339	1	74	0	0	0	0	0	0
DFNFGKOD_25340	1	74	0	0	0	0	0	0
DFNFGKOD_25341	1	73	0	0	0	0	0	0
DFNFGKOD_25365	1	77	0	0	0	0	0	0
DFNFGKOD_25373	1	162	0	0	0	0	0	0
DFNFGKOD_25394	1	150	0	0	0	0	0	0
DFNFGKOD_25437	1	102	0	0	0	0	0	0
DFNFGKOD_25457	1	73	0	0	0	0	0	0
DFNFGKOD_25562	1	76	0	0	0	0	0	0
DFNFGKOD_25571	1	117	0	0	0	0	0	0
DFNFGKOD_25594	1	183	0	0	0	0	0	0
DFNFGKOD_25603	1	123	0	0	0	0	0	0
DFNFGKOD_25653	1	138	0	0	0	0	0	0
DFNFGKOD_25696	1	120	0	0	0	0	0	0
DFNFGKOD_25699	1	156	0	0	0	0	0	0
DFNFGKOD_25713	1	75	0	0	0	0	0	0
DFNFGKOD_25726	1	95	0	0	0	0	0	0
DFNFGKOD_25780	1	114	0	0	0	0	0	0
DFNFGKOD_25802	1	120	0	0	0	0	0	0
DFNFGKOD_25804	1	77	0	0	0	0	0	0
DFNFGKOD_25858	1	117	0	0	0	0	0	0
DFNFGKOD_25895	1	74	0	0	0	0	0	0
DFNFGKOD_25897	1	73	0	0	0	0	0	0
DFNFGKOD_25898	1	74	0	0	0	0	0	0
DFNFGKOD_25899	1	84	0	0	0	0	0	0
DFNFGKOD_25900	1	77	0	0	0	0	0	0
DFNFGKOD_25956	1	120	0	0	0	0	0	0
DFNFGKOD_26002	1	123	0	0	0	0	0	0
DFNFGKOD_26051	1	126	0	0	0	0	0	0
DFNFGKOD_26119	1	71	0	0	0	0	0	0
DFNFGKOD_26120	1	77	0	0	0	0	0	0
DFNFGKOD_26162	1	84	0	0	0	0	0	0
DFNFGKOD_26166	1	74	0	0	0	0	0	0
DFNFGKOD_26167	1	76	0	0	0	0	0	0
DFNFGKOD_26188	1	99	0	0	0	0	0	0
DFNFGKOD_26222	1	216	0	0	0	0	0	0
DFNFGKOD_26238	1	76	0	0	0	0	0	0
DFNFGKOD_26270	1	117	0	0	0	0	0	0
DFNFGKOD_26273	1	93	0	0	0	0	0	0
DFNFGKOD_26314	1	75	0	0	0	0	0	0
DFNFGKOD_26316	1	73	0	0	0	0	0	0
DFNFGKOD_26353	1	135	0	0	0	0	0	0
DFNFGKOD_26406	1	75	0	0	0	0	0	0
DFNFGKOD_26407	1	75	0	0	0	0	0	0
DFNFGKOD_26426	1	87	0	0	0	0	0	0
DFNFGKOD_26433	1	99	0	0	0	0	0	0
DFNFGKOD_26434	1	105	0	0	0	0	0	0
DFNFGKOD_26446	1	93	0	0	0	0	0	0
DFNFGKOD_26471	1	72	0	0	0	0	0	0
DFNFGKOD_26474	1	141	0	0	0	0	0	0
DFNFGKOD_26476	1	225	0	0	0	0	0	0
DFNFGKOD_26510	1	76	0	0	0	0	0	0
DFNFGKOD_26511	1	77	0	0	0	0	0	0
DFNFGKOD_26512	1	76	0	0	0	0	0	0
DFNFGKOD_26513	1	77	0	0	0	0	0	0
DFNFGKOD_26514	1	76	0	0	0	0	0	0
DFNFGKOD_26515	1	108	0	0	0	0	0	0
DFNFGKOD_26551	1	132	0	0	0	0	0	0
DFNFGKOD_26561	1	186	0	0	0	0	0	0
DFNFGKOD_26577	1	123	0	0	0	0	0	0
DFNFGKOD_26626	1	105	0	0	0	0	0	0
DFNFGKOD_26642	1	219	0	0	0	0	0	0
DFNFGKOD_26689	1	99	0	0	0	0	0	0
DFNFGKOD_26705	1	93	0	0	0	0	0	0
DFNFGKOD_26706	1	77	0	0	0	0	0	0
DFNFGKOD_26707	1	77	0	0	0	0	0	0
DFNFGKOD_26708	1	76	0	0	0	0	0	0
DFNFGKOD_26723	1	195	0	0	0	0	0	0
DFNFGKOD_26744	1	225	0	0	0	0	0	0
DFNFGKOD_26752	1	129	0	0	0	0	0	0
DFNFGKOD_26763	1	132	0	0	0	0	0	0
DFNFGKOD_26775	1	74	0	0	0	0	0	0
DFNFGKOD_26789	1	123	0	0	0	0	0	0
DFNFGKOD_26872	1	108	0	0	0	0	0	0
DFNFGKOD_26884	1	159	0	0	0	0	0	0
DFNFGKOD_26918	1	144	0	0	0	0	0	0
DFNFGKOD_26925	1	231	0	0	0	0	0	0
DFNFGKOD_26934	1	87	0	0	0	0	0	0
DFNFGKOD_26990	1	198	0	0	0	0	0	0
DFNFGKOD_26994	1	102	0	0	0	0	0	0
DFNFGKOD_27002	1	92	0	0	0	0	0	0
DFNFGKOD_27003	1	88	0	0	0	0	0	0
DFNFGKOD_27028	1	147	0	0	0	0	0	0
DFNFGKOD_27029	1	192	0	0	0	0	0	0
DFNFGKOD_27033	1	126	0	0	0	0	0	0
DFNFGKOD_27036	1	180	0	0	0	0	0	0
DFNFGKOD_27055	1	216	0	0	0	0	0	0
DFNFGKOD_27076	1	108	0	0	0	0	0	0
DFNFGKOD_27091	1	108	0	0	0	0	0	0
DFNFGKOD_27117	1	141	0	0	0	0	0	0
DFNFGKOD_27140	1	123	0	0	0	0	0	0
DFNFGKOD_27165	1	135	0	0	0	0	0	0
DFNFGKOD_27188	1	123	0	0	0	0	0	0
DFNFGKOD_27202	1	126	0	0	0	0	0	0
DFNFGKOD_27207	1	99	0	0	0	0	0	0
DFNFGKOD_27248	1	138	0	0	0	0	0	0
DFNFGKOD_27265	1	117	0	0	0	0	0	0
DFNFGKOD_27276	1	147	0	0	0	0	0	0
DFNFGKOD_27371	1	156	0	0	0	0	0	0
DFNFGKOD_27395	1	156	0	0	0	0	0	0
DFNFGKOD_27407	1	96	0	0	0	0	0	0
DFNFGKOD_27429	1	77	0	0	0	0	0	0
DFNFGKOD_27464	1	76	0	0	0	0	0	0
DFNFGKOD_27483	1	150	0	0	0	0	0	0
DFNFGKOD_27506	1	105	0	0	0	0	0	0
DFNFGKOD_27546	1	123	0	0	0	0	0	0
DFNFGKOD_27556	1	75	0	0	0	0	0	0
DFNFGKOD_27598	1	168	0	0	0	0	0	0
DFNFGKOD_27660	1	114	0	0	0	0	0	0
DFNFGKOD_27662	1	102	0	0	0	0	0	0
DFNFGKOD_27720	1	198	0	0	0	0	0	0
DFNFGKOD_27721	1	132	0	0	0	0	0	0
DFNFGKOD_27733	1	174	0	0	0	0	0	0
DFNFGKOD_27772	1	86	0	0	0	0	0	0
DFNFGKOD_27775	1	105	0	0	0	0	0	0
DFNFGKOD_27847	1	123	0	0	0	0	0	0
DFNFGKOD_27949	1	114	0	0	0	0	0	0
DFNFGKOD_28001	1	198	0	0	0	0	0	0
DFNFGKOD_28015	1	129	0	0	0	0	0	0
DFNFGKOD_28018	1	141	0	0	0	0	0	0
DFNFGKOD_28036	1	159	0	0	0	0	0	0
DFNFGKOD_28042	1	93	0	0	0	0	0	0
DFNFGKOD_28090	1	174	0	0	0	0	0	0
DFNFGKOD_28098	1	74	0	0	0	0	0	0
DFNFGKOD_28104	1	120	0	0	0	0	0	0
DFNFGKOD_28105	1	123	0	0	0	0	0	0
DFNFGKOD_28141	1	147	0	0	0	0	0	0
DFNFGKOD_28168	1	123	0	0	0	0	0	0
DFNFGKOD_28185	1	210	0	0	0	0	0	0
DFNFGKOD_28208	1	153	0	0	0	0	0	0
DFNFGKOD_28237	1	75	0	0	0	0	0	0
DFNFGKOD_28266	1	114	0	0	0	0	0	0
DFNFGKOD_28298	1	83	0	0	0	0	0	0
DFNFGKOD_28330	1	243	0	0	0	0	0	0
DFNFGKOD_28355	1	93	0	0	0	0	0	0
DFNFGKOD_28399	1	102	0	0	0	0	0	0
DFNFGKOD_28424	1	126	0	0	0	0	0	0
DFNFGKOD_28427	1	159	0	0	0	0	0	0
DFNFGKOD_28433	1	114	0	0	0	0	0	0
DFNFGKOD_28435	1	75	0	0	0	0	0	0
DFNFGKOD_28436	1	86	0	0	0	0	0	0
DFNFGKOD_28438	1	74	0	0	0	0	0	0
DFNFGKOD_28439	1	76	0	0	0	0	0	0
DFNFGKOD_28440	1	87	0	0	0	0	0	0
DFNFGKOD_28442	1	76	0	0	0	0	0	0
DFNFGKOD_28443	1	76	0	0	0	0	0	0
DFNFGKOD_28444	1	76	0	0	0	0	0	0
DFNFGKOD_28445	1	89	0	0	0	0	0	0
DFNFGKOD_28470	1	210	0	0	0	0	0	0
DFNFGKOD_28483	1	168	0	0	0	0	0	0
DFNFGKOD_28510	1	132	0	0	0	0	0	0
DFNFGKOD_28513	1	102	0	0	0	0	0	0
DFNFGKOD_28514	1	120	0	0	0	0	0	0
DFNFGKOD_28578	1	123	0	0	0	0	0	0
DFNFGKOD_28580	1	76	0	0	0	0	0	0
DFNFGKOD_28581	1	75	0	0	0	0	0	0
DFNFGKOD_28582	1	76	0	0	0	0	0	0
DFNFGKOD_28598	1	150	0	0	0	0	0	0
DFNFGKOD_28599	1	120	0	0	0	0	0	0
DFNFGKOD_28603	1	165	0	0	0	0	0	0
DFNFGKOD_28683	1	159	0	0	0	0	0	0
DFNFGKOD_28702	1	108	0	0	0	0	0	0
DFNFGKOD_28789	1	171	0	0	0	0	0	0
DFNFGKOD_28803	1	138	0	0	0	0	0	0
DFNFGKOD_28826	1	123	0	0	0	0	0	0
DFNFGKOD_28857	1	126	0	0	0	0	0	0
DFNFGKOD_28873	1	117	0	0	0	0	0	0
DFNFGKOD_28907	1	126	0	0	0	0	0	0
DFNFGKOD_28928	1	237	0	0	0	0	0	0
DFNFGKOD_28931	1	126	0	0	0	0	0	0
DFNFGKOD_28958	1	207	0	0	0	0	0	0
DFNFGKOD_28966	1	129	0	0	0	0	0	0
DFNFGKOD_28982	1	75	0	0	0	0	0	0
DFNFGKOD_28983	1	108	0	0	0	0	0	0
DFNFGKOD_29002	1	89	0	0	0	0	0	0
DFNFGKOD_29003	1	87	0	0	0	0	0	0
DFNFGKOD_29004	1	77	0	0	0	0	0	0
DFNFGKOD_29021	1	74	0	0	0	0	0	0
DFNFGKOD_29052	1	165	0	0	0	0	0	0
DFNFGKOD_29062	1	129	0	0	0	0	0	0
DFNFGKOD_29073	1	156	0	0	0	0	0	0
DFNFGKOD_29079	1	147	0	0	0	0	0	0
DFNFGKOD_29080	1	171	0	0	0	0	0	0
DFNFGKOD_29088	1	123	0	0	0	0	0	0
DFNFGKOD_29128	1	117	0	0	0	0	0	0
DFNFGKOD_29159	1	135	0	0	0	0	0	0
DFNFGKOD_29167	1	198	0	0	0	0	0	0
DFNFGKOD_29173	1	147	0	0	0	0	0	0
DFNFGKOD_29177	1	147	0	0	0	0	0	0
DFNFGKOD_29192	1	180	0	0	0	0	0	0
DFNFGKOD_29195	1	192	0	0	0	0	0	0
DFNFGKOD_29196	1	159	0	0	0	0	0	0
DFNFGKOD_29215	1	177	0	0	0	0	0	0
DFNFGKOD_29216	1	156	0	0	0	0	0	0
DFNFGKOD_29223	1	138	0	0	0	0	0	0
DFNFGKOD_29232	1	76	0	0	0	0	0	0
DFNFGKOD_29272	1	129	0	0	0	0	0	0
DFNFGKOD_29300	1	156	0	0	0	0	0	0
DFNFGKOD_29353	1	240	0	0	0	0	0	0
DFNFGKOD_29356	1	162	0	0	0	0	0	0
DFNFGKOD_29387	1	105	0	0	0	0	0	0
DFNFGKOD_29526	1	93	0	0	0	0	0	0
DFNFGKOD_29539	1	129	0	0	0	0	0	0
DFNFGKOD_29560	1	153	0	0	0	0	0	0
DFNFGKOD_29567	1	162	0	0	0	0	0	0
DFNFGKOD_29569	1	219	0	0	0	0	0	0
DFNFGKOD_29631	1	135	0	0	0	0	0	0
DFNFGKOD_29679	1	168	0	0	0	0	0	0
DFNFGKOD_29689	1	77	0	0	0	0	0	0
DFNFGKOD_29703	1	117	0	0	0	0	0	0
DFNFGKOD_29705	1	76	0	0	0	0	0	0
DFNFGKOD_29706	1	76	0	0	0	0	0	0
DFNFGKOD_29707	1	162	0	0	0	0	0	0
DFNFGKOD_29718	1	108	0	0	0	0	0	0
DFNFGKOD_29743	1	231	0	0	0	0	0	0
DFNFGKOD_29748	1	87	0	0	0	0	0	0
DFNFGKOD_29783	1	114	0	0	0	0	0	0
DFNFGKOD_29831	1	99	0	0	0	0	0	0
DFNFGKOD_29893	1	168	0	0	0	0	0	0
DFNFGKOD_29900	1	74	0	0	0	0	0	0
DFNFGKOD_29926	1	72	0	0	0	0	0	0
DFNFGKOD_30034	1	74	0	0	0	0	0	0
DFNFGKOD_30143	1	75	0	0	0	0	0	0
DFNFGKOD_30160	1	85	0	0	0	0	0	0
DFNFGKOD_30161	1	85	0	0	0	0	0	0
DFNFGKOD_30162	1	76	0	0	0	0	0	0
DFNFGKOD_30166	1	192	0	0	0	0	0	0
DFNFGKOD_30179	1	231	0	0	0	0	0	0
DFNFGKOD_30210	1	75	0	0	0	0	0	0
DFNFGKOD_30214	1	76	0	0	0	0	0	0
DFNFGKOD_30244	1	117	0	0	0	0	0	0
DFNFGKOD_30268	1	192	0	0	0	0	0	0
DFNFGKOD_30291	1	76	0	0	0	0	0	0
DFNFGKOD_30293	1	76	0	0	0	0	0	0
DFNFGKOD_30300	1	93	0	0	0	0	0	0
DFNFGKOD_30304	1	75	0	0	0	0	0	0
DFNFGKOD_30329	1	74	0	0	0	0	0	0
DFNFGKOD_30330	1	76	0	0	0	0	0	0
DFNFGKOD_30331	1	76	0	0	0	0	0	0
DFNFGKOD_30332	1	76	0	0	0	0	0	0
DFNFGKOD_30335	1	123	0	0	0	0	0	0
DFNFGKOD_30372	1	159	0	0	0	0	0	0
DFNFGKOD_30461	1	76	0	0	0	0	0	0
DFNFGKOD_30468	1	165	0	0	0	0	0	0
DFNFGKOD_30471	1	76	0	0	0	0	0	0
DFNFGKOD_30474	1	96	0	0	0	0	0	0
DFNFGKOD_30481	1	72	0	0	0	0	0	0
DFNFGKOD_30485	1	74	0	0	0	0	0	0
DFNFGKOD_30486	1	74	0	0	0	0	0	0
DFNFGKOD_30489	1	99	0	0	0	0	0	0
DFNFGKOD_30539	1	132	0	0	0	0	0	0
DFNFGKOD_30544	1	108	0	0	0	0	0	0
DFNFGKOD_30559	1	138	0	0	0	0	0	0
DFNFGKOD_30607	1	72	0	0	0	0	0	0
DFNFGKOD_30644	1	93	0	0	0	0	0	0
DFNFGKOD_30645	1	75	0	0	0	0	0	0
DFNFGKOD_30654	1	123	0	0	0	0	0	0
DFNFGKOD_30712	1	93	0	0	0	0	0	0
DFNFGKOD_30744	1	76	0	0	0	0	0	0
DFNFGKOD_30745	1	76	0	0	0	0	0	0
DFNFGKOD_30783	1	89	0	0	0	0	0	0
DFNFGKOD_30793	1	147	0	0	0	0	0	0
