#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
GPICHNHB_69827	1	135	1	132	97.7778	1.95556	33.5	42
GPICHNHB_69828	1	291	4	202	69.4158	2.06529	32.9	37.2
GPICHNHB_69829	1	204	2	182	89.2157	1.43627	33.2	21
GPICHNHB_69830	1	234	5	231	98.7179	2.38034	33.6	33.6
GPICHNHB_69831	1	615	17	572	93.0081	3.80325	33.3	37.6
GPICHNHB_69832	1	159	2	145	91.195	1.8239	31.5	42
GPICHNHB_69833	1	756	18	753	99.6032	3.74339	32.9	42
GPICHNHB_69834	1	333	4	227	68.1682	1.81081	33	31.5
GPICHNHB_69835	1	225	1	150	66.6667	0.666667	33.5	40
GPICHNHB_69836	1	663	16	626	94.4193	3.58069	33.2	17.6
GPICHNHB_69837	1	201	3	198	98.5075	2.14428	32.9	41.3
GPICHNHB_69838	1	150	1	147	98	0.98	30.4	42
GPICHNHB_69840	1	465	8	414	89.0323	2.5914	32.6	39.8
GPICHNHB_69841	1	615	67	615	100	14.8699	33	39.6
GPICHNHB_69842	1	927	85	905	97.6268	13.3808	32.7	38.2
GPICHNHB_69843	1	1038	119	1038	100	16.3632	32.6	40.6
GPICHNHB_69844	1	1368	131	1367	99.9269	14.0936	33	39.4
GPICHNHB_69845	1	2178	241	2174	99.8163	15.584	32.8	40.9
GPICHNHB_69846	1	3309	331	3283	99.2143	14.4074	33	42
GPICHNHB_69847	1	876	77	859	98.0594	12.7968	32.8	41.4
GPICHNHB_69848	1	1416	120	1416	100	12.4689	32.8	40
GPICHNHB_69849	1	900	74	899	99.8889	11.9933	32.9	41.4
GPICHNHB_69850	1	1320	149	1320	100	16.4076	32.7	40.4
GPICHNHB_69851	1	900	93	881	97.8889	15.9	32.6	41.1
GPICHNHB_69852	1	3291	357	3290	99.9696	15.739	32.8	41.8
GPICHNHB_69853	1	711	63	691	97.1871	12.339	33	40.1
GPICHNHB_69854	1	1059	123	1059	100	17.2975	32.5	41.2
GPICHNHB_69855	1	1026	116	1008	98.2456	15.9133	32.9	38.6
GPICHNHB_69856	1	948	84	948	100	13.0559	32.6	40.2
GPICHNHB_69857	1	870	65	867	99.6552	11.0655	33	40.6
GPICHNHB_69858	1	2199	211	2199	100	13.6949	32.8	41.7
GPICHNHB_69859	1	1356	86	1338	98.6726	8.85103	32.8	41.2
GPICHNHB_69860	1	987	88	960	97.2644	13.0963	33	42
GPICHNHB_69861	1	1023	91	1023	100	12.9394	33	40.2
GPICHNHB_69862	1	2034	168	2025	99.5575	12.0757	33.1	41.6
GPICHNHB_69863	1	2160	229	2160	100	15.0917	33	41.9
GPICHNHB_69864	1	1401	138	1385	98.858	14.4918	33.1	40.5
GPICHNHB_69865	1	912	71	908	99.5614	11.5164	33.1	39.3
GPICHNHB_69866	1	753	97	711	94.4223	17.6069	32.8	27.8
GPICHNHB_69867	1	1596	169	1596	100	15.8039	32.9	30.1
GPICHNHB_69868	1	207	7	207	100	5.53623	32.9	8.57
GPICHNHB_69869	1	300	18	300	100	7.91333	32.8	24.1
GPICHNHB_69870	1	648	45	640	98.7654	10.8765	32.8	39.1
GPICHNHB_69871	1	369	24	335	90.7859	9.71545	32.6	41.2
GPICHNHB_69872	1	819	55	815	99.5116	9.24054	32.8	41.2
GPICHNHB_69874	1	210	24	210	100	17.1952	33	41.9
GPICHNHB_69875	1	2241	224	2225	99.286	14.751	32.9	41.9
GPICHNHB_69876	1	435	21	385	88.5057	7.6023	33.3	42
GPICHNHB_69877	1	1047	70	1020	97.4212	9.66858	33.1	41.3
GPICHNHB_69878	1	906	63	892	98.4547	10.1181	32.8	41.3
GPICHNHB_69879	1	840	90	774	92.1429	14.9738	32.8	41.4
GPICHNHB_69880	1	927	115	916	98.8134	18.3398	33	40.1
GPICHNHB_69881	1	699	44	699	100	8.64521	33.3	39.8
GPICHNHB_69883	1	1995	229	1966	98.5464	17.0125	32.7	41.4
GPICHNHB_69884	1	1215	97	1215	100	11.67	32.9	39
GPICHNHB_69885	1	231	9	229	99.1342	5.64502	32.5	39.8
GPICHNHB_69886	1	903	72	864	95.6811	11.0664	32.9	40.3
GPICHNHB_69887	1	918	88	915	99.6732	14.1057	32.9	40.9
GPICHNHB_69888	1	780	88	778	99.7436	15.6436	32.7	40.7
GPICHNHB_69889	1	1236	131	1236	100	15.2896	32.8	41
GPICHNHB_69890	1	429	11	408	95.1049	3.44056	33.2	39.8
GPICHNHB_69891	1	1857	153	1856	99.9461	11.9558	33	41.4
GPICHNHB_69892	1	966	89	965	99.8965	12.4865	32.9	40.9
GPICHNHB_69893	1	453	42	451	99.5585	14.5497	33.1	39.6
GPICHNHB_69894	1	813	55	813	100	9.47847	33.1	39.1
GPICHNHB_69895	1	228	4	186	81.5789	3.20175	33	41.5
GPICHNHB_69896	1	759	64	754	99.3412	11.9433	33.2	38.5
GPICHNHB_69897	1	1761	151	1761	100	12.3646	33.1	41
GPICHNHB_69898	1	984	91	984	100	13.4654	32.9	41.1
GPICHNHB_69899	1	1215	109	1213	99.8354	12.7992	32.8	39.9
GPICHNHB_69900	1	423	42	421	99.5272	14.6052	32.5	39
GPICHNHB_69901	1	762	66	759	99.6063	11.6496	33	39.1
GPICHNHB_69902	1	1734	173	1731	99.827	14.9556	32.9	40.9
GPICHNHB_69903	1	789	64	789	100	11.9683	33.1	40.5
GPICHNHB_69904	1	1386	123	1386	100	12.6595	32.9	40.5
GPICHNHB_69905	1	684	37	684	100	8.33626	32.7	38.5
GPICHNHB_69906	1	534	42	534	100	11.6629	32.9	38.5
GPICHNHB_69907	1	2481	242	2469	99.5163	14.4655	32.9	41.7
GPICHNHB_69908	1	1047	65	1017	97.1347	9.1958	32.6	41.1
GPICHNHB_69909	1	1293	108	1293	100	11.529	32.4	40.8
GPICHNHB_69910	1	1137	110	1136	99.912	14.1513	32.7	41.8
GPICHNHB_69911	1	1164	111	1156	99.3127	14.0292	33	41.7
GPICHNHB_69912	1	840	78	839	99.881	13.831	32.5	40.8
GPICHNHB_69913	1	633	79	631	99.684	18.5814	32.9	40.6
GPICHNHB_69915	1	1476	136	1476	100	13.4831	32.6	39.8
GPICHNHB_69916	1	1059	127	1056	99.7167	16.8508	32.9	40.5
GPICHNHB_69917	1	483	34	483	100	10.0518	32.9	37.6
GPICHNHB_69918	1	1176	144	1176	100	17.5833	32.9	40.1
GPICHNHB_69919	1	990	107	990	100	15.7606	33.1	39.2
GPICHNHB_69920	1	603	49	602	99.8342	12.738	33.1	37.8
GPICHNHB_69921	1	1026	105	1023	99.7076	14.8216	32.8	41.5
GPICHNHB_69922	1	2121	210	2119	99.9057	14.3593	32.8	41.4
GPICHNHB_69923	1	597	59	585	97.9899	14.1725	32.9	40.5
GPICHNHB_69924	1	1689	184	1688	99.9408	15.4873	32.9	41.5
GPICHNHB_69925	1	753	88	750	99.6016	17.3054	33.1	39.4
GPICHNHB_69926	1	201	26	195	97.0149	16.6318	33.1	36.6
GPICHNHB_69927	1	795	59	794	99.8742	10.4629	32.9	41.8
GPICHNHB_69928	1	351	13	279	79.4872	4.30484	33.1	42
GPICHNHB_69929	1	528	26	515	97.5379	7.70455	32.5	41.3
GPICHNHB_69931	1	981	93	981	100	13.5392	33.1	36.1
GPICHNHB_69932	1	1539	171	1539	100	15.8642	33	41.6
GPICHNHB_69933	1	1185	116	1182	99.7468	14.6658	32.9	41
GPICHNHB_69934	1	759	58	759	100	10.9868	32.6	39.7
GPICHNHB_69935	1	291	10	276	94.8454	4.7354	32.8	36.6
GPICHNHB_69936	1	573	36	568	99.1274	9.4555	32.7	41.5
GPICHNHB_69937	1	297	21	293	98.6532	10.6061	32.5	41.9
GPICHNHB_69938	1	1188	134	1187	99.9158	16.8577	32.9	41.6
GPICHNHB_69939	1	939	79	939	100	12.5644	33	40.1
GPICHNHB_69940	1	1797	164	1797	100	13.2332	32.8	40.1
GPICHNHB_69941	1	1848	208	1846	99.8918	15.9037	32.8	41
GPICHNHB_69942	1	1611	188	1611	100	17.0826	32.9	41.3
GPICHNHB_69943	1	696	58	693	99.569	12.421	32.8	40.6
GPICHNHB_69944	1	945	93	945	100	14.4444	33.1	41.8
GPICHNHB_69945	1	468	43	466	99.5726	13.6624	32.8	41
GPICHNHB_69946	1	2448	216	2448	100	12.5694	32.9	41.2
GPICHNHB_69947	1	1218	82	1218	100	9.22085	32.6	39.6
GPICHNHB_69948	1	2253	217	2253	100	13.9929	32.5	41.1
GPICHNHB_69949	1	1398	120	1398	100	12.4099	32.9	40.5
GPICHNHB_69950	1	981	69	981	100	10.2559	33	38.8
GPICHNHB_69951	1	582	64	574	98.6254	15.6065	32.6	41.1
GPICHNHB_69952	1	888	51	791	89.0766	7.93243	32.5	38.7
GPICHNHB_69955	1	534	33	534	100	8.9176	33.2	33.9
GPICHNHB_69956	1	204	6	204	100	7.25	33.3	20.3
GPICHNHB_69957	1	408	7	371	90.9314	1.99755	33.6	33.4
GPICHNHB_69958	1	198	1	150	75.7576	1.51515	33	23
GPICHNHB_69959	1	930	48	930	100	7.29892	33	40.9
GPICHNHB_69960	1	612	10	576	94.1176	2.46242	33.1	34.7
GPICHNHB_69961	1	249	4	248	99.5984	2.20482	33	4.75
GPICHNHB_69962	1	141	2	141	100	1.98582	33	42
GPICHNHB_69963	1	228	2	179	78.5088	1.31579	30.8	42
GPICHNHB_69965	1	261	2	180	68.9655	1.15709	33.1	13.5
GPICHNHB_69966	1	5772	415	5772	100	10.7114	32.9	42
GPICHNHB_69967	1	1152	90	1151	99.9132	11.4175	32.9	41.8
GPICHNHB_69968	1	603	32	595	98.6733	7.70647	32.7	40.6
GPICHNHB_69969	1	2316	214	2316	100	13.5691	32.8	41.6
GPICHNHB_69970	1	1251	85	1186	94.8042	10.4404	33	41.5
GPICHNHB_69971	1	588	28	517	87.9252	6.82313	33.1	39.4
GPICHNHB_69972	1	1287	97	1283	99.6892	11.3256	32.2	40.3
GPICHNHB_69973	1	681	33	605	88.8399	6.82819	32.9	40.8
GPICHNHB_69974	1	546	22	469	85.8974	6.01648	32.9	40.3
GPICHNHB_69975	1	450	22	449	99.7778	7.26889	32.9	39.3
GPICHNHB_69976	1	477	17	477	100	5.60587	32.9	40.8
GPICHNHB_69977	1	1200	82	1198	99.8333	10.2808	32.3	41.1
GPICHNHB_69978	1	1221	114	1221	100	13.8034	32.8	40.2
GPICHNHB_69979	1	441	30	440	99.7732	9.49433	32.6	34.1
GPICHNHB_69980	1	987	71	987	100	10.7173	32.7	38.7
GPICHNHB_69981	1	2568	183	2567	99.9611	10.7224	32.8	41.4
GPICHNHB_69982	1	768	57	766	99.7396	10.2148	33.1	38.2
GPICHNHB_69983	1	492	41	490	99.5935	13.4106	32.8	41
GPICHNHB_69984	1	807	50	789	97.7695	9.31846	32.2	40.6
GPICHNHB_69985	1	207	4	201	97.1014	2.15459	32.6	27
GPICHNHB_69986	1	339	4	303	89.3805	2.14159	32.7	32.2
GPICHNHB_69987	1	249	4	189	75.9036	1.21285	33.5	40.5
GPICHNHB_69988	1	585	9	511	87.3504	2.83932	33.5	33.3
GPICHNHB_69989	1	351	9	331	94.302	3.76638	33.4	42
GPICHNHB_69990	1	348	16	344	98.8506	6.91379	33.4	42
GPICHNHB_69991	1	660	19	564	85.4545	3.47273	32.7	41.7
GPICHNHB_69992	1	588	11	579	98.4694	3.03401	33.3	36.9
GPICHNHB_69993	1	414	5	311	75.1208	1.45652	32.4	20.6
GPICHNHB_69995	1	321	5	320	99.6885	2.61682	33.3	21
GPICHNHB_69996	1	234	7	233	99.5726	4.23932	33	23.7
GPICHNHB_69997	1	684	38	684	100	8.08187	32.8	35.2
GPICHNHB_69998	1	612	8	530	86.6013	1.92157	32.7	37.4
GPICHNHB_69999	1	285	3	283	99.2982	1.49825	33.6	1.67
GPICHNHB_70000	1	207	3	178	85.9903	1.45894	33.5	14
GPICHNHB_70001	1	528	12	497	94.1288	3.25947	33.4	42
GPICHNHB_70002	1	876	20	834	95.2055	3.60616	32.4	42
GPICHNHB_70003	1	480	16	403	83.9583	2.19375	33.2	15.3
GPICHNHB_70004	1	228	46	228	100	33.6535	32.8	14.1
GPICHNHB_70005	1	354	106	354	100	41.9011	33	25.7
GPICHNHB_70006	1	315	111	315	100	54.7937	33	29.5
GPICHNHB_70007	1	168	1	148	88.0952	0.880952	32.5	42
GPICHNHB_70008	1	444	17	400	90.0901	5.42117	31.8	38.6
GPICHNHB_70009	1	1104	69	1104	100	9.17935	32.7	39.9
GPICHNHB_70010	1	213	13	211	99.061	9.6338	32.9	24.5
GPICHNHB_70011	1	1656	109	1562	94.3237	9.74577	32.4	41
GPICHNHB_70012	1	1074	55	1073	99.9069	7.82402	32.9	40.9
GPICHNHB_70013	1	849	52	849	100	9.1861	32.8	40.5
GPICHNHB_70014	1	990	63	959	96.8687	9.41919	32.6	41.7
GPICHNHB_70015	1	369	4	368	99.729	1.96206	32.8	27.8
GPICHNHB_70016	1	639	10	606	94.8357	2.35524	33.3	40.2
GPICHNHB_70017	1	282	6	231	81.9149	2.31915	33.2	30.7
GPICHNHB_70018	1	384	9	383	99.7396	3.3776	33.4	37.3
GPICHNHB_70019	1	882	13	843	95.5782	2.21995	32.8	38.8
GPICHNHB_70020	1	255	2	243	95.2941	1.10588	33.8	13
GPICHNHB_70021	1	879	135	879	100	22.4175	32.6	40.9
GPICHNHB_70022	1	1137	194	1126	99.0325	25.8276	32.8	41
GPICHNHB_70023	1	849	140	847	99.7644	23.9823	32.3	40.4
GPICHNHB_70024	1	819	140	819	100	25.2564	32.6	40.8
GPICHNHB_70025	1	219	13	219	100	9.2968	33.1	28.2
GPICHNHB_70026	1	318	50	318	100	24.2956	32.7	33.1
GPICHNHB_70027	1	618	80	618	100	19.0453	32.5	37
GPICHNHB_70028	1	780	109	777	99.6154	20.5397	32.7	40.3
GPICHNHB_70029	1	1326	210	1312	98.9442	23.408	32.6	41.6
GPICHNHB_70030	1	927	169	926	99.8921	26.7864	32.6	41.1
GPICHNHB_70031	1	528	70	526	99.6212	19.017	32.7	37.8
GPICHNHB_70032	1	1068	205	1067	99.9064	27.7762	32.7	40.8
GPICHNHB_70033	1	996	159	996	100	24.0873	32.8	40.5
GPICHNHB_70034	1	819	120	818	99.8779	21.7363	32.6	40.9
GPICHNHB_70035	1	786	181	786	100	34.1743	32.8	41.3
GPICHNHB_70036	1	471	82	471	100	25.1401	32.9	40.7
GPICHNHB_70037	1	429	50	429	100	18.3916	32.9	39.3
GPICHNHB_70038	1	2694	416	2694	100	23.0397	32.7	41.7
GPICHNHB_70039	1	1197	194	1197	100	23.2657	32.8	40.6
GPICHNHB_70040	1	537	80	537	100	21.9125	32.7	39.6
GPICHNHB_70041	1	558	93	558	100	25.1434	32.9	39.1
GPICHNHB_70042	1	1731	282	1731	100	24.4148	32.8	41.5
GPICHNHB_70043	1	1152	211	1151	99.9132	27.5286	32.9	41.6
GPICHNHB_70044	1	702	106	702	100	22.2422	32.9	40.5
GPICHNHB_70045	1	1335	252	1334	99.9251	27.8022	32.9	40.5
GPICHNHB_70046	1	852	149	852	100	25.6526	32.5	39.9
GPICHNHB_70047	1	843	141	843	100	25.4069	32.5	39.5
GPICHNHB_70048	1	1518	274	1514	99.7365	26.8603	32.7	41.9
GPICHNHB_70049	1	1275	190	1270	99.6078	22.3459	32.7	41.8
GPICHNHB_70050	1	663	108	653	98.4917	23.4449	32.6	40.6
GPICHNHB_70051	1	1311	231	1311	100	26.1739	32.5	40.3
GPICHNHB_70052	1	945	188	945	100	29.9831	32.8	40.7
GPICHNHB_70053	1	1962	274	1959	99.8471	20.7645	32.7	41.6
GPICHNHB_70054	1	579	67	579	100	17.0311	32.6	40.7
GPICHNHB_70055	1	1041	179	1039	99.8079	25.4457	32.9	41.1
GPICHNHB_70056	1	2517	459	2517	100	27.1867	32.6	41.7
GPICHNHB_70057	1	420	51	420	100	19.4667	32.4	39
GPICHNHB_70058	1	1911	374	1911	100	29.0183	32.7	40.9
GPICHNHB_70059	1	1215	292	1215	100	34.93	32.5	41.2
GPICHNHB_70060	1	954	179	942	98.7421	28.587	32.9	41.5
GPICHNHB_70063	1	189	4	189	100	3.02646	32.9	22.2
GPICHNHB_70064	1	711	112	699	98.3122	22.7173	32.8	13.5
GPICHNHB_70065	1	651	15	606	93.0876	3.44086	32.5	38
GPICHNHB_70066	1	330	10	330	100	4.56667	32.3	38
GPICHNHB_70067	1	279	3	275	98.5663	1.44803	33.6	10.3
GPICHNHB_70068	1	255	1	140	54.902	0.54902	33.9	40
GPICHNHB_70069	1	210	1	142	67.619	0.67619	33.6	42
GPICHNHB_70070	1	492	12	492	100	3.63415	33.3	41.8
GPICHNHB_70071	1	210	1	151	71.9048	0.719048	33.7	42
GPICHNHB_70072	1	324	6	302	93.2099	2.78395	32.8	29.8
GPICHNHB_70073	1	351	8	317	90.3134	2.94017	33.4	31.5
GPICHNHB_70074	1	345	11	258	74.7826	5.13623	32.5	40.1
GPICHNHB_70075	1	144	2	144	100	1	33.9	21
GPICHNHB_70076	1	474	10	467	98.5232	3.4557	33.1	38.6
GPICHNHB_70077	1	966	20	864	89.441	2.80849	31.8	36.6
GPICHNHB_70078	1	261	5	192	73.5632	3.25287	32.6	33.6
GPICHNHB_70079	1	264	4	261	98.8636	2.2197	33.5	33
GPICHNHB_70080	1	243	6	222	91.358	4.31687	33.6	12.3
GPICHNHB_70081	1	222	3	161	72.5225	1.85586	32.8	12.3
GPICHNHB_70082	1	219	3	201	91.7808	1.98174	33.5	11
GPICHNHB_70083	1	180	2	148	82.2222	0.822222	33	0
GPICHNHB_70084	1	189	2	170	89.9471	2.26455	33.5	42
GPICHNHB_70085	1	297	5	226	76.0943	2.53535	32.3	37.4
GPICHNHB_70086	1	261	1	151	57.8544	0.578544	32.8	42
GPICHNHB_70087	1	468	12	410	87.6068	3.81838	33.3	42
GPICHNHB_70088	1	273	2	191	69.9634	1.10256	33.8	21
GPICHNHB_70089	1	471	8	427	90.6582	2.17834	33.1	39.5
GPICHNHB_70090	1	189	4	188	99.4709	3.86243	32	24.2
GPICHNHB_70091	1	258	3	232	89.9225	1.66667	33	34.3
GPICHNHB_70092	1	162	6	162	100	5.39506	33	34.3
GPICHNHB_70093	1	324	37	313	96.6049	16.3549	32.9	39.4
GPICHNHB_70094	1	225	17	218	96.8889	10.3244	32.8	38.2
GPICHNHB_70095	1	168	7	168	100	5.77381	32.7	23.3
GPICHNHB_70096	1	2040	270	2040	100	19.402	32.7	40.1
GPICHNHB_70097	1	873	149	873	100	25.5155	32.9	37.9
GPICHNHB_70098	1	441	41	434	98.4127	13.8163	33.1	38.7
GPICHNHB_70099	1	309	17	308	99.6764	7.24919	31.8	32.5
GPICHNHB_70100	1	570	62	570	100	16.3842	32.9	39
GPICHNHB_70101	1	306	19	306	100	7.73529	32.4	31
GPICHNHB_70102	1	183	9	183	100	8.50273	32	29.3
GPICHNHB_70103	1	234	9	223	95.2991	6.90598	33.3	39.8
GPICHNHB_70104	1	216	15	215	99.537	8.94444	32.4	33.7
GPICHNHB_70105	1	231	15	230	99.5671	10.8874	32.9	36.9
GPICHNHB_70106	1	432	67	432	100	22.3611	32.9	40.2
GPICHNHB_70107	1	237	10	214	90.2954	5.67511	33	35.7
GPICHNHB_70108	1	150	2	150	100	2.73333	32.6	42
GPICHNHB_70109	1	384	34	374	97.3958	12.651	32.5	37.1
GPICHNHB_70110	1	567	69	565	99.6473	17.7496	32.8	38.9
GPICHNHB_70111	1	306	36	306	100	16.6275	33.3	37.2
GPICHNHB_70112	1	459	73	459	100	24.4706	32.7	40.2
GPICHNHB_70113	1	375	24	353	94.1333	9.54133	33.1	41
GPICHNHB_70114	1	222	13	191	86.036	6.61712	33.4	37.7
GPICHNHB_70115	1	234	13	232	99.1453	8.23504	33.1	36.1
GPICHNHB_70116	1	267	25	267	100	14.9363	32.8	40.2
GPICHNHB_70117	1	423	45	423	100	15.4397	32.4	38.4
GPICHNHB_70118	1	717	64	717	100	12.9344	33	34.3
GPICHNHB_70120	1	219	4	218	99.5434	2.49315	33.4	23.2
GPICHNHB_70121	1	210	5	146	69.5238	3.08571	32.9	42
GPICHNHB_70122	1	426	13	378	88.7324	4.24178	32.6	40.6
GPICHNHB_70125	1	765	24	765	100	4.8719	33.3	37.8
GPICHNHB_70126	1	258	4	198	76.7442	2.26357	33.4	20.5
GPICHNHB_70127	1	501	12	501	100	3.56287	32.5	31.7
GPICHNHB_70128	1	216	5	205	94.9074	3.47222	33.1	8.4
GPICHNHB_70129	1	294	5	258	87.7551	1.9932	31.8	42
GPICHNHB_70131	1	240	6	197	82.0833	4.3875	32.8	21
GPICHNHB_70132	1	396	6	353	89.1414	1.52273	33	41
GPICHNHB_70133	1	324	9	309	95.3704	4.98765	32.9	35
GPICHNHB_70134	1	468	13	423	90.3846	3.82692	32.5	42
GPICHNHB_70135	1	1365	44	1364	99.9267	4.96923	32.7	42
GPICHNHB_70136	1	384	12	352	91.6667	4.29948	33.2	40.4
GPICHNHB_70137	1	954	23	929	97.3795	3.62264	32.9	40.3
GPICHNHB_70138	1	435	9	435	100	3.06897	32.5	37.3
GPICHNHB_70139	1	381	7	368	96.5879	3.07612	33.3	25.4
GPICHNHB_70140	1	207	5	193	93.2367	2.07246	32.4	16.4
GPICHNHB_70141	1	171	2	170	99.4152	3.30409	33.1	42
GPICHNHB_70142	1	387	3	350	90.4393	1.10853	33.4	21.7
GPICHNHB_70143	1	459	5	407	88.671	1.63181	33.5	38.2
GPICHNHB_70144	1	579	12	471	81.3472	2.48187	33.2	35
GPICHNHB_70145	1	378	8	375	99.2063	3.06614	32.9	42
GPICHNHB_70146	1	330	8	280	84.8485	3.65455	32.4	39.8
GPICHNHB_70147	1	411	12	357	86.8613	4.60341	33.3	30
GPICHNHB_70148	1	453	7	444	98.0132	2.28698	33	34.3
GPICHNHB_70149	1	603	20	601	99.6683	4.61692	32.9	32.6
GPICHNHB_70150	1	708	19	708	100	3.96469	33	37.6
GPICHNHB_70151	1	255	3	216	84.7059	1.61961	33.5	6.33
GPICHNHB_70152	1	306	6	230	75.1634	3.30065	32.6	36.3
GPICHNHB_70153	1	501	18	464	92.6148	5.39521	33.3	42
GPICHNHB_70154	1	276	3	203	73.5507	1.63406	32.4	36
GPICHNHB_70155	1	453	19	453	100	5.54084	33.2	30.9
GPICHNHB_70156	1	264	5	249	94.3182	2.70076	32.5	31.2
GPICHNHB_70157	1	168	1	146	86.9048	1.7381	32.3	40
GPICHNHB_70158	1	360	9	359	99.7222	3.58333	32.1	31.8
GPICHNHB_70159	1	594	15	593	99.8316	3.52694	32.1	39.3
GPICHNHB_70160	1	540	55	511	94.6296	14.85	32.9	26.2
GPICHNHB_70161	1	219	2	210	95.8904	1.32877	33.1	24
GPICHNHB_70162	1	387	9	378	97.6744	3.09044	33.4	42
GPICHNHB_70163	1	429	8	425	99.0676	3.10023	33.1	36.8
GPICHNHB_70164	1	225	2	162	72	1.34222	33.3	21
GPICHNHB_70165	1	1281	64	1280	99.9219	7.44575	32.8	41.8
GPICHNHB_70166	1	897	37	884	98.5507	6.22297	32.8	42
GPICHNHB_70167	1	492	15	409	83.1301	3.70528	33	31.5
GPICHNHB_70168	1	207	1	140	67.6329	1.95169	31.9	42
GPICHNHB_70169	1	336	4	293	87.2024	1.75	32.6	33.5
GPICHNHB_70170	1	288	6	287	99.6528	2.97917	32.6	29.3
GPICHNHB_70171	1	282	3	204	72.3404	1.46099	33.4	40.7
GPICHNHB_70172	1	582	16	532	91.4089	3.94158	33	41.6
GPICHNHB_70173	1	255	5	214	83.9216	2.36471	32	25.2
GPICHNHB_70174	1	381	6	313	82.1522	2.66404	33.4	42
GPICHNHB_70175	1	567	5	428	75.485	1.32981	33.2	42
GPICHNHB_70176	1	366	4	308	84.153	1.64754	32	37.5
GPICHNHB_70177	1	423	4	342	80.8511	1.41608	32.5	33.5
GPICHNHB_70178	1	231	7	198	85.7143	3.22511	33.2	25
GPICHNHB_70179	1	333	7	332	99.6997	2.98799	33.3	31.9
GPICHNHB_70180	1	510	25	503	98.6275	6.41176	33.5	27.8
GPICHNHB_70181	1	273	8	271	99.2674	5.17582	33.2	32.4
GPICHNHB_70182	1	240	3	235	97.9167	1.14583	33	40.7
GPICHNHB_70183	1	225	2	222	98.6667	1.98222	32.9	42
GPICHNHB_70184	1	204	1	151	74.0196	0.740196	31.7	42
GPICHNHB_70185	1	477	9	349	73.1656	2.84696	32.9	39.9
GPICHNHB_70186	1	261	2	236	90.4215	1.15709	31.4	15.5
GPICHNHB_70187	1	195	2	130	66.6667	0.666667	33.9	4
GPICHNHB_70188	1	150	3	148	98.6667	1.84	33.3	14
GPICHNHB_70189	1	135	2	134	99.2593	2.97778	33.6	42
GPICHNHB_70190	1	207	1	148	71.4976	1.42995	32.6	42
GPICHNHB_70191	1	429	10	401	93.4732	3.10956	32.8	29.3
GPICHNHB_70192	1	414	9	384	92.7536	3.59179	32.3	42
GPICHNHB_70193	1	570	18	524	91.9298	4.17719	33	42
GPICHNHB_70194	1	249	5	177	71.0843	2.41767	31.9	42
GPICHNHB_70195	1	429	8	372	86.7133	3.51748	32.1	37.2
GPICHNHB_70196	1	249	6	249	100	3.54618	33.3	32.3
GPICHNHB_70198	1	294	7	288	97.9592	2.95578	33.1	24
GPICHNHB_70199	1	354	15	354	100	2.77966	31.9	23.7
GPICHNHB_70200	1	1179	378	1179	100	48.2672	32.7	41.2
GPICHNHB_70201	1	1005	351	1005	100	52.9303	32.7	40.8
GPICHNHB_70202	1	1272	408	1272	100	47.5763	32.9	40.7
GPICHNHB_70203	1	225	41	225	100	25.4489	32.5	32
GPICHNHB_70204	1	654	228	654	100	50.9709	32.6	39.4
GPICHNHB_70205	1	867	330	867	100	55.346	32.6	39.3
GPICHNHB_70206	1	1218	384	1218	100	46.9614	32.6	40.9
GPICHNHB_70207	1	417	123	417	100	41.4388	32.8	37.8
GPICHNHB_70208	1	819	317	819	100	58.293	32.6	40.2
GPICHNHB_70209	1	801	284	801	100	52.2447	32.8	41.2
GPICHNHB_70210	1	987	369	987	100	54.5613	32.3	40.3
GPICHNHB_70211	1	1269	381	1269	100	45.8534	32.7	41.4
GPICHNHB_70212	1	1053	263	1053	100	36.1358	32.7	41
GPICHNHB_70213	1	1215	293	1214	99.9177	37.1045	32.8	41.5
GPICHNHB_70214	1	1161	351	1160	99.9139	44.1068	32.8	30.4
GPICHNHB_70215	1	1206	446	1206	100	54.9743	32.8	36
GPICHNHB_70216	1	396	110	396	100	40.3106	32.6	34.6
GPICHNHB_70217	1	234	1	151	64.5299	0.645299	31.1	42
GPICHNHB_70218	1	270	13	263	97.4074	6.63704	32.2	14
GPICHNHB_70219	1	249	3	248	99.5984	1.64659	33.3	28
GPICHNHB_70220	1	774	15	642	82.9457	2.72739	33.3	36.4
GPICHNHB_70221	1	132	1	132	100	2	32.5	42
GPICHNHB_70222	1	717	14	715	99.7211	2.91492	32.5	34.6
GPICHNHB_70223	1	177	1	130	73.4463	0.734463	30.6	42
GPICHNHB_70224	1	324	11	304	93.8272	4.54012	33	42
GPICHNHB_70226	1	822	43	820	99.7567	7.72628	32.7	41.1
GPICHNHB_70227	1	363	11	322	88.7052	4.55923	32.7	40
GPICHNHB_70228	1	354	25	352	99.435	9.70904	32.9	41.3
GPICHNHB_70229	1	525	22	517	98.4762	6.57524	32.9	39.2
GPICHNHB_70230	1	849	28	772	90.9305	4.91402	33.1	42
GPICHNHB_70231	1	846	41	835	98.6998	7.21986	32.9	39.9
GPICHNHB_70232	1	423	13	423	100	4.60757	32.4	41.8
GPICHNHB_70233	1	237	2	151	63.7131	0.637131	33.9	42
GPICHNHB_70234	1	660	12	611	92.5758	2.73939	32.8	35
